,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Employment Labor Force,Poverty Rate,Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude,Employment_PCT,Recommended,Another_Store_Present
20048,53027,22076.0,39.9,61893.0,30572.0,1610.0,12561.0,7.292987860119587,,,,,,,,,,,,,,56.898894727305674,Y,0
20049,53029,21019.0,40.7,87798.0,42326.0,821.0,11587.0,3.90598981873543,,,,,,,,,,,,,,55.1263142870736,Y,0
20051,53032,4684.0,40.0,61875.0,25329.0,264.0,2601.0,5.636208368915457,,,,,,,,,,,,,,55.52946199829206,Y,0
20053,53034,1960.0,40.1,52784.0,24432.0,249.0,1056.0,12.704081632653061,,,,,,,,,,,,,,53.87755102040816,Y,0
20054,53035,2370.0,38.8,57841.0,25231.0,181.0,1350.0,7.637130801687764,,,,,,,,,,,,,,56.962025316455694,Y,0
20055,53036,2460.0,37.7,66250.0,28945.0,252.0,1529.0,10.24390243902439,,,,,,,,,,,,,,62.15447154471545,Y,0
20056,53037,8955.0,39.4,59545.0,31003.0,523.0,5121.0,5.8403126744835285,,,,,,,,,,,,,,57.185929648241206,Y,0
20057,53038,4060.0,34.3,62401.0,28329.0,441.0,2309.0,10.862068965517242,,,,,,,,,,,,,,56.87192118226601,Y,0
20058,53039,4942.0,40.3,52010.0,23209.0,522.0,2386.0,10.56252529340348,,,,,,,,,,,,,,48.28004856333468,Y,0
20059,53040,8357.0,39.8,70156.0,28969.0,459.0,4895.0,5.49240157951418,,,,,,,,,,,,,,58.57365083163815,Y,0
20060,53042,7001.0,41.9,58183.0,27729.0,350.0,4124.0,4.999285816311955,,,,,,,,,,,,,,58.90587058991573,Y,0
20061,53044,2392.0,43.5,87109.0,38975.0,55.0,1201.0,2.29933110367893,,,,,,,,,,,,,,50.209030100334445,Y,0
20063,53046,1106.0,42.5,52083.0,30179.0,114.0,685.0,10.30741410488246,,,,,,,,,,,,,,61.93490054249548,Y,0
20065,53048,3121.0,38.5,49767.0,24346.0,126.0,1833.0,4.037167574495354,,,,,,,,,,,,,,58.7311759051586,Y,0
20067,53050,6860.0,41.4,57292.0,25507.0,509.0,3879.0,7.419825072886297,,,,,,,,,,,,,,56.54518950437318,Y,0
20071,53058,3500.0,40.8,83942.0,46310.0,263.0,1940.0,7.514285714285714,,,,,,,,,,,,,,55.42857142857143,Y,0
20075,53065,2281.0,41.6,62500.0,27151.0,154.0,1318.0,6.751424813678211,,,,,,,,,,,,,,57.78167470407716,Y,0
20078,53070,4875.0,41.1,61740.0,26635.0,175.0,2559.0,3.58974358974359,,,,,,,,,,,,,,52.49230769230769,Y,0
20081,53073,14821.0,41.4,56916.0,28387.0,1181.0,8219.0,7.968423183320963,,,,,,,,,,,,,,55.45509749679509,Y,0
20082,53074,12700.0,38.6,61560.0,31249.0,918.0,7454.0,7.228346456692913,,,,,,,,,,,,,,58.69291338582677,Y,0
20083,53075,3202.0,41.8,56648.0,27843.0,232.0,1831.0,7.245471580262336,,,,,,,,,,,,,,57.183010618363525,Y,0
20085,53078,2024.0,43.8,69853.0,31522.0,100.0,1303.0,4.940711462450593,,,,,,,,,,,,,,64.37747035573122,Y,0
20087,53080,5630.0,37.6,63654.0,31417.0,235.0,3345.0,4.174067495559503,,,,,,,,,,,,,,59.41385435168739,Y,0
20090,53083,20581.0,42.2,60858.0,29380.0,1011.0,12184.0,4.912297750352266,,,,,,,,,,,,,,59.20023322481901,Y,0
20092,53086,8178.0,41.3,71692.0,30890.0,413.0,4655.0,5.050134507214477,,,,,,,,,,,,,,56.92100758131573,Y,0
20093,53088,477.0,42.8,55455.0,25279.0,26.0,267.0,5.450733752620545,,,,,,,,,,,,,,55.9748427672956,Y,0
20096,53091,2071.0,42.9,56250.0,24950.0,139.0,1222.0,6.711733462095606,,,,,,,,,,,,,,59.00531144374698,Y,0
20098,53093,2053.0,40.9,69076.0,25158.0,342.0,1166.0,16.658548465660008,,,,,,,,,,,,,,56.79493424257185,Y,0
20099,53094,19292.0,36.1,48951.0,22776.0,2569.0,10869.0,13.316400580551523,,,,,,,,,,,,,,56.33941530167945,Y,0
20102,53098,11837.0,44.0,56756.0,25579.0,765.0,6611.0,6.462786178930473,,,,,,,,,,,,,,55.85029990707105,Y,0
20103,53103,3698.0,43.6,79214.0,31276.0,173.0,2004.0,4.678204434829637,,,,,,,,,,,,,,54.1914548404543,Y,0
20104,53104,5703.0,38.4,63233.0,30075.0,263.0,3033.0,4.611607925653165,,,,,,,,,,,,,,53.18253550762756,Y,0
20105,53105,29520.0,43.6,57673.0,27199.0,3232.0,15899.0,10.948509485094851,,,,,,,,,,,,,,53.85840108401084,Y,0
20107,53110,18326.0,40.1,45929.0,23428.0,2721.0,9465.0,14.847757284732074,,,,,,,,,,,,,,51.64793190003274,Y,0
20108,53114,2703.0,37.7,57917.0,23116.0,293.0,1671.0,10.839807621161672,,,,,,,,,,,,,,61.82019977802442,Y,0
20111,53119,5426.0,40.9,79348.0,32517.0,182.0,3112.0,3.3542204201990415,,,,,,,,,,,,,,57.3534832288979,Y,0
20112,53120,9811.0,42.2,63319.0,31349.0,1009.0,5798.0,10.28437468147997,,,,,,,,,,,,,,59.09693201508511,Y,0
20113,53121,19206.0,37.7,57909.0,26109.0,1469.0,10624.0,7.648651463084453,,,,,,,,,,,,,,55.316047068624385,Y,0
20117,53128,8759.0,39.1,61946.0,27182.0,682.0,4754.0,7.786276972257107,,,,,,,,,,,,,,54.275602237698365,Y,0
20123,53137,2006.0,41.3,62222.0,29644.0,210.0,1205.0,10.468594217347956,,,,,,,,,,,,,,60.069790628115655,Y,0
20124,53139,3030.0,40.2,63229.0,31939.0,205.0,1745.0,6.765676567656766,,,,,,,,,,,,,,57.59075907590759,Y,0
20129,53143,23872.0,33.6,44750.0,21580.0,5704.0,11581.0,23.894101876675602,,,,,,,,,,,,,,48.51290214477212,Y,0
20130,53144,26609.0,34.6,50377.0,25934.0,4092.0,14630.0,15.378255477470029,,,,,,,,,,,,,,54.98139727159983,Y,0
20134,53149,19271.0,42.5,78876.0,35282.0,891.0,10930.0,4.623527580302008,,,,,,,,,,,,,,56.717347309428675,Y,0
20138,53153,2239.0,43.7,75547.0,34562.0,53.0,1284.0,2.3671281822242074,,,,,,,,,,,,,,57.34702992407325,Y,0
20144,53156,3054.0,42.4,53600.0,25161.0,299.0,1703.0,9.790438768827768,,,,,,,,,,,,,,55.76293385723641,Y,0
20148,53168,8711.0,39.6,69907.0,27769.0,603.0,4887.0,6.922282171966479,,,,,,,,,,,,,,56.10148088623579,Y,0
20149,53170,2141.0,32.5,49900.0,24278.0,292.0,1239.0,13.638486688463335,,,,,,,,,,,,,,57.87015413358244,Y,0
20150,53172,21163.0,40.6,52900.0,25207.0,2289.0,11328.0,10.816046874261684,,,,,,,,,,,,,,53.52738269621509,Y,0
20152,53178,2750.0,43.0,51696.0,26811.0,224.0,1691.0,8.145454545454545,,,,,,,,,,,,,,61.49090909090909,Y,0
20153,53179,6122.0,39.2,63333.0,28032.0,609.0,3442.0,9.947729500163346,,,,,,,,,,,,,,56.2234563868017,Y,0
20154,53181,7208.0,39.8,64821.0,30366.0,587.0,3967.0,8.143729189789124,,,,,,,,,,,,,,55.03607103218646,Y,0
20155,53182,9421.0,42.7,60921.0,25123.0,483.0,4922.0,5.12684428404628,,,,,,,,,,,,,,52.24498460885256,Y,0
20157,53184,4277.0,38.6,53361.0,25296.0,575.0,2416.0,13.444002805704933,,,,,,,,,,,,,,56.488192658405424,Y,0
20158,53185,18360.0,41.4,77357.0,33679.0,935.0,10452.0,5.092592592592593,,,,,,,,,,,,,,56.928104575163395,Y,0
20207,53224,22484.0,31.0,42765.0,21544.0,5263.0,10866.0,23.40775662693471,,,,,,,,,,,,,,48.327699697562714,Y,0
20219,53402,32223.0,39.4,58263.0,31906.0,3780.0,16748.0,11.730751326692115,,,,,,,,,,,,,,51.975297147999875,Y,0
20222,53405,25280.0,37.0,50110.0,24827.0,2996.0,12707.0,11.85126582278481,,,,,,,,,,,,,,50.26503164556962,Y,0
20226,53502,2347.0,42.0,54500.0,26358.0,225.0,1310.0,9.586706433745206,,,,,,,,,,,,,,55.81593523647209,Y,0
20227,53503,1894.0,41.0,54167.0,25067.0,138.0,1087.0,7.286166842661035,,,,,,,,,,,,,,57.39176346356916,Y,0
20231,53507,2265.0,38.2,72400.0,29514.0,161.0,1287.0,7.108167770419426,,,,,,,,,,,,,,56.82119205298013,Y,0
20232,53508,5380.0,37.1,75034.0,31658.0,242.0,3310.0,4.4981412639405205,,,,,,,,,,,,,,61.52416356877323,Y,0
20233,53510,1540.0,33.3,44455.0,21883.0,257.0,820.0,16.68831168831169,,,,,,,,,,,,,,53.246753246753244,Y,0
20236,53516,2153.0,42.7,61875.0,28500.0,157.0,1212.0,7.292150487691593,,,,,,,,,,,,,,56.293543892243385,Y,0
20237,53517,1694.0,41.0,69034.0,34972.0,111.0,924.0,6.552538370720189,,,,,,,,,,,,,,54.54545454545455,Y,0
20239,53520,6741.0,41.7,52150.0,23566.0,740.0,3729.0,10.977599762646491,,,,,,,,,,,,,,55.31820204717401,Y,0
20240,53521,3567.0,41.3,77206.0,32028.0,176.0,2171.0,4.9341183067003085,,,,,,,,,,,,,,60.863470703672554,Y,0
20241,53522,1246.0,41.7,52000.0,25027.0,96.0,793.0,7.704654895666132,,,,,,,,,,,,,,63.64365971107544,Y,0
20243,53525,3740.0,42.3,57686.0,29187.0,199.0,2112.0,5.320855614973262,,,,,,,,,,,,,,56.470588235294116,Y,0
20244,53526,573.0,38.4,43636.0,21480.0,51.0,325.0,8.900523560209423,,,,,,,,,,,,,,56.719022687609076,Y,0
20245,53527,10405.0,38.5,82285.0,34474.0,367.0,6309.0,3.5271504084574725,,,,,,,,,,,,,,60.634310427679,Y,0
20246,53528,5699.0,40.2,77098.0,37670.0,157.0,3298.0,2.7548692753114583,,,,,,,,,,,,,,57.86980171959993,Y,0
20247,53529,2234.0,33.7,76406.0,32054.0,156.0,1399.0,6.982990152193375,,,,,,,,,,,,,,62.6230975828111,Y,0
20248,53530,4863.0,40.0,51014.0,23478.0,531.0,2728.0,10.919185687847008,,,,,,,,,,,,,,56.097059428336415,Y,0
20249,53531,4570.0,37.6,77799.0,30392.0,263.0,2603.0,5.75492341356674,,,,,,,,,,,,,,56.95842450765864,Y,0
20250,53532,13676.0,37.8,76511.0,33787.0,264.0,7955.0,1.9303890026323487,,,,,,,,,,,,,,58.167592863410356,Y,0
20251,53533,7095.0,42.4,54599.0,27118.0,655.0,4027.0,9.231853417899929,,,,,,,,,,,,,,56.75828047921071,Y,0
20252,53534,11442.0,43.9,57287.0,28749.0,1051.0,6652.0,9.185457087921693,,,,,,,,,,,,,,58.13668938996679,Y,0
20253,53536,8835.0,39.1,64278.0,26667.0,575.0,4931.0,6.508205998868138,,,,,,,,,,,,,,55.81211092246746,Y,0
20255,53538,18671.0,41.5,55092.0,27378.0,2131.0,10421.0,11.413421884205452,,,,,,,,,,,,,,55.81382893256922,Y,0
20258,53543,1593.0,41.8,52039.0,24246.0,194.0,896.0,12.178279974890144,,,,,,,,,,,,,,56.24607658505963,Y,0
20259,53544,731.0,42.6,55417.0,28741.0,101.0,392.0,13.816689466484268,,,,,,,,,,,,,,53.62517099863201,Y,0
20262,53548,18042.0,39.3,45559.0,23230.0,3023.0,9312.0,16.755348630972176,,,,,,,,,,,,,,51.61290322580645,Y,0
20263,53549,10037.0,39.7,47820.0,24178.0,882.0,5241.0,8.787486300687457,,,,,,,,,,,,,,52.21679784796254,Y,0
20264,53550,1295.0,41.9,56897.0,22349.0,47.0,759.0,3.629343629343629,,,,,,,,,,,,,,58.61003861003861,Y,0
20265,53551,8315.0,40.4,57544.0,28872.0,828.0,4511.0,9.957907396271798,,,,,,,,,,,,,,54.251352976548404,Y,0
20266,53553,625.0,35.5,55313.0,21660.0,35.0,347.0,5.6,,,,,,,,,,,,,,55.52,Y,0
20267,53554,1134.0,38.1,55231.0,24135.0,76.0,594.0,6.701940035273369,,,,,,,,,,,,,,52.38095238095238,Y,0
20268,53555,8523.0,44.2,69850.0,34640.0,300.0,5082.0,3.5198873636043646,,,,,,,,,,,,,,59.626891939457934,Y,0
20269,53556,2681.0,40.5,43705.0,21987.0,321.0,1459.0,11.973144349123462,,,,,,,,,,,,,,54.41999254009698,Y,0
20270,53557,467.0,42.4,43393.0,21262.0,73.0,235.0,15.63169164882227,,,,,,,,,,,,,,50.32119914346895,Y,0
20271,53558,10844.0,42.1,69150.0,36614.0,538.0,6703.0,4.961268904463298,,,,,,,,,,,,,,61.81298413869421,Y,0
20272,53559,6087.0,37.9,65372.0,26522.0,815.0,3218.0,13.389190077213733,,,,,,,,,,,,,,52.866765237391164,Y,0
20273,53560,3488.0,42.8,64271.0,30938.0,237.0,2056.0,6.794724770642202,,,,,,,,,,,,,,58.944954128440365,Y,0
20277,53563,10448.0,38.6,59935.0,27864.0,712.0,5861.0,6.814701378254211,,,,,,,,,,,,,,56.0968606431853,Y,0
20278,53565,5014.0,39.5,58719.0,25763.0,615.0,2777.0,12.265656162744316,,,,,,,,,,,,,,55.38492221779019,Y,0
20279,53566,15180.0,42.1,45527.0,26055.0,2265.0,8233.0,14.920948616600791,,,,,,,,,,,,,,54.235836627140976,Y,0
20281,53570,2615.0,43.4,59659.0,30420.0,121.0,1544.0,4.627151051625239,,,,,,,,,,,,,,59.04397705544933,Y,0
20283,53572,9849.0,40.5,67361.0,31633.0,526.0,5571.0,5.340643720174637,,,,,,,,,,,,,,56.564118184587265,Y,0
20284,53573,3082.0,43.2,41182.0,22213.0,450.0,1643.0,14.600908500973395,,,,,,,,,,,,,,53.30953926022064,Y,0
20286,53575,15558.0,39.5,81409.0,35741.0,759.0,8704.0,4.878519089857308,,,,,,,,,,,,,,55.94549427947037,Y,0
20287,53576,2452.0,37.9,55893.0,22504.0,299.0,1232.0,12.194127243066884,,,,,,,,,,,,,,50.24469820554649,Y,0
20288,53577,1451.0,39.7,60398.0,32078.0,103.0,794.0,7.09855272226051,,,,,,,,,,,,,,54.720882150241216,Y,0
20289,53578,6225.0,37.0,67981.0,30542.0,353.0,3399.0,5.670682730923695,,,,,,,,,,,,,,54.602409638554214,Y,0
20290,53579,1911.0,41.5,53205.0,25547.0,123.0,1102.0,6.436420722135008,,,,,,,,,,,,,,57.6661433804291,Y,0
20292,53581,10846.0,43.0,45685.0,23215.0,1328.0,5498.0,12.244145307025631,,,,,,,,,,,,,,50.691499170201,Y,0
20294,53583,5770.0,40.3,52097.0,27735.0,321.0,3241.0,5.563258232235702,,,,,,,,,,,,,,56.16984402079723,Y,0
20295,53585,1969.0,38.5,44125.0,23800.0,233.0,1069.0,11.833417978669376,,,,,,,,,,,,,,54.29151853732859,Y,0
20296,53586,2257.0,44.3,45677.0,21580.0,275.0,1140.0,12.184315463003987,,,,,,,,,,,,,,50.509525919361984,Y,0
20297,53587,1271.0,41.8,45417.0,22619.0,123.0,706.0,9.67741935483871,,,,,,,,,,,,,,55.546813532651456,Y,0
20299,53589,19850.0,42.8,65586.0,30797.0,1620.0,11444.0,8.161209068010075,,,,,,,,,,,,,,57.65239294710327,Y,0
20302,53593,20431.0,39.1,90738.0,42355.0,949.0,11521.0,4.644902354265577,,,,,,,,,,,,,,56.38979981400812,Y,0
20303,53594,5103.0,39.1,54521.0,24792.0,327.0,2913.0,6.407995296884185,,,,,,,,,,,,,,57.084068195179306,Y,0
20304,53597,17050.0,41.0,87630.0,37713.0,518.0,9378.0,3.038123167155425,,,,,,,,,,,,,,55.002932551319645,Y,0
20305,53598,2682.0,38.1,68661.0,35305.0,203.0,1588.0,7.568978374347502,,,,,,,,,,,,,,59.209545115585385,Y,0
20323,53718,12396.0,34.5,71706.0,35154.0,855.0,7580.0,6.897386253630203,,,,,,,,,,,,,,61.1487576637625,Y,0
20331,53803,1379.0,41.8,50521.0,23594.0,193.0,772.0,13.995649021029731,,,,,,,,,,,,,,55.982596084118924,Y,0
20332,53804,1446.0,37.1,43750.0,19887.0,202.0,727.0,13.96957123098202,,,,,,,,,,,,,,50.27662517289073,Y,0
20333,53805,5385.0,39.0,45524.0,20517.0,808.0,2599.0,15.00464252553389,,,,,,,,,,,,,,48.263695450324974,Y,0
20336,53808,1069.0,42.0,51190.0,24351.0,65.0,604.0,6.080449017773621,,,,,,,,,,,,,,56.50140318054256,Y,0
20337,53809,3801.0,41.6,46483.0,23572.0,384.0,2161.0,10.1026045777427,,,,,,,,,,,,,,56.85345961589056,Y,0
20340,53813,6077.0,40.5,47962.0,23033.0,719.0,2944.0,11.831495803850585,,,,,,,,,,,,,,48.44495639295705,Y,0
20341,53816,942.0,33.4,44375.0,18813.0,276.0,462.0,29.29936305732484,,,,,,,,,,,,,,49.044585987261144,Y,0
20344,53820,2698.0,41.9,54449.0,25121.0,259.0,1509.0,9.599703484062267,,,,,,,,,,,,,,55.93031875463306,Y,0
20345,53821,8360.0,42.8,41307.0,23124.0,855.0,4128.0,10.227272727272727,,,,,,,,,,,,,,49.377990430622006,Y,0
20347,53826,1286.0,44.1,42969.0,19677.0,225.0,678.0,17.49611197511664,,,,,,,,,,,,,,52.72161741835148,Y,0
20349,53901,15046.0,41.5,48650.0,24238.0,2023.0,7515.0,13.445434002392663,,,,,,,,,,,,,,49.9468297221853,Y,0
20351,53911,1330.0,37.0,73438.0,31013.0,32.0,855.0,2.406015037593985,,,,,,,,,,,,,,64.28571428571429,Y,0
20352,53913,19937.0,40.1,48276.0,25603.0,2412.0,11544.0,12.098109043486984,,,,,,,,,,,,,,57.90239253648994,Y,0
20353,53916,22383.0,41.9,48060.0,25775.0,2209.0,11945.0,9.869097082607336,,,,,,,,,,,,,,53.366394138408616,Y,0
20354,53919,2669.0,39.3,62212.0,24834.0,146.0,1593.0,5.470213563132259,,,,,,,,,,,,,,59.68527538403897,Y,0
20356,53922,966.0,43.9,60192.0,26835.0,110.0,584.0,11.387163561076605,,,,,,,,,,,,,,60.45548654244306,Y,0
20357,53923,2084.0,36.2,55167.0,24222.0,383.0,1118.0,18.378119001919387,,,,,,,,,,,,,,53.6468330134357,Y,0
20359,53925,7837.0,42.0,57557.0,29235.0,760.0,4308.0,9.697588362893965,,,,,,,,,,,,,,54.970014035983155,Y,0
20362,53929,2623.0,43.3,42148.0,21356.0,415.0,1298.0,15.821578345406024,,,,,,,,,,,,,,49.48532215020968,Y,0
20363,53930,1277.0,40.8,55078.0,23446.0,99.0,674.0,7.7525450274079875,,,,,,,,,,,,,,52.77995301487862,Y,0
20364,53931,229.0,32.8,55938.0,22512.0,13.0,126.0,5.676855895196507,,,,,,,,,,,,,,55.02183406113537,Y,0
20365,53932,2361.0,35.8,60938.0,25332.0,237.0,1363.0,10.038119440914867,,,,,,,,,,,,,,57.729775518847944,Y,0
20368,53935,322.0,38.8,49063.0,21389.0,32.0,158.0,9.937888198757763,,,,,,,,,,,,,,49.06832298136646,Y,0
20370,53937,1048.0,37.5,57813.0,23033.0,87.0,641.0,8.301526717557252,,,,,,,,,,,,,,61.16412213740458,Y,0
20372,53941,2994.0,43.0,53550.0,26061.0,264.0,1578.0,8.817635270541082,,,,,,,,,,,,,,52.705410821643284,Y,0
20373,53943,1032.0,44.0,51563.0,26540.0,146.0,580.0,14.147286821705427,,,,,,,,,,,,,,56.201550387596896,Y,0
20374,53944,2299.0,43.3,45329.0,22380.0,257.0,1295.0,11.178773379730318,,,,,,,,,,,,,,56.32883862548935,Y,0
20377,53948,8276.0,44.3,45294.0,24265.0,1082.0,4027.0,13.073948767520541,,,,,,,,,,,,,,48.658772353794106,Y,0
20380,53951,2565.0,37.2,53542.0,22929.0,425.0,1440.0,16.569200779727094,,,,,,,,,,,,,,56.14035087719298,Y,0
20383,53954,7083.0,41.3,59633.0,27074.0,493.0,3962.0,6.960327544825639,,,,,,,,,,,,,,55.93674996470422,Y,0
20384,53955,5324.0,43.1,61327.0,30474.0,251.0,3160.0,4.7145003756574,,,,,,,,,,,,,,59.353869271224646,Y,0
20386,53959,13507.0,38.4,50972.0,23202.0,1436.0,7435.0,10.631524394758273,,,,,,,,,,,,,,55.045531946398164,Y,0
20387,53960,3224.0,44.1,58650.0,29012.0,306.0,1796.0,9.491315136476427,,,,,,,,,,,,,,55.707196029776675,Y,0
20390,53964,3590.0,44.1,47115.0,22388.0,519.0,1736.0,14.45682451253482,,,,,,,,,,,,,,48.35654596100279,Y,0
20392,53968,2554.0,39.2,47384.0,21826.0,374.0,1372.0,14.643696162881755,,,,,,,,,,,,,,53.719655442443226,Y,0
20395,54002,6320.0,34.9,62286.0,26465.0,574.0,3572.0,9.082278481012658,,,,,,,,,,,,,,56.51898734177215,Y,0
20397,54004,2451.0,37.7,50833.0,22023.0,318.0,1365.0,12.974296205630354,,,,,,,,,,,,,,55.69155446756426,Y,0
20398,54005,2983.0,40.4,52857.0,24104.0,277.0,1625.0,9.285953737847803,,,,,,,,,,,,,,54.475360375460944,Y,0
20399,54006,685.0,43.5,58906.0,30760.0,63.0,403.0,9.197080291970803,,,,,,,,,,,,,,58.832116788321166,Y,0
20400,54007,1382.0,39.1,64375.0,25112.0,112.0,814.0,8.104196816208393,,,,,,,,,,,,,,58.90014471780029,Y,0
20401,54009,2337.0,36.6,57500.0,26182.0,160.0,1362.0,6.846384253316217,,,,,,,,,,,,,,58.2798459563543,Y,0
20403,54011,6492.0,39.2,62589.0,27276.0,618.0,3481.0,9.519408502772643,,,,,,,,,,,,,,53.61983980283426,Y,0
20404,54013,3323.0,38.2,54911.0,26939.0,308.0,1797.0,9.268733072524826,,,,,,,,,,,,,,54.07764068612699,Y,0
20405,54014,2401.0,41.8,69485.0,31646.0,86.0,1427.0,3.5818408996251563,,,,,,,,,,,,,,59.43356934610579,Y,0
20406,54015,3655.0,33.0,72056.0,28560.0,134.0,2196.0,3.6662106703146375,,,,,,,,,,,,,,60.08207934336525,Y,0
20408,54017,16589.0,35.3,60123.0,26394.0,1774.0,8998.0,10.693833263005606,,,,,,,,,,,,,,54.240761950690214,Y,0
20409,54020,7424.0,37.2,53934.0,26348.0,599.0,4220.0,8.06842672413793,,,,,,,,,,,,,,56.8426724137931,Y,0
20410,54021,6740.0,36.9,78887.0,34948.0,315.0,3918.0,4.673590504451038,,,,,,,,,,,,,,58.13056379821958,Y,0
20412,54023,3802.0,33.7,72292.0,28471.0,297.0,2205.0,7.811678064176749,,,,,,,,,,,,,,57.99579168858496,Y,0
20414,54025,7179.0,34.5,62096.0,24382.0,982.0,3771.0,13.678785346148489,,,,,,,,,,,,,,52.52820727120769,Y,0
20415,54026,2053.0,37.8,59375.0,24627.0,277.0,1109.0,13.492450073063809,,,,,,,,,,,,,,54.01850949829518,Y,0
20416,54027,959.0,41.8,70000.0,27042.0,59.0,522.0,6.152241918665276,,,,,,,,,,,,,,54.43169968717414,Y,0
20417,54028,2178.0,39.1,52891.0,25040.0,83.0,1256.0,3.810835629017447,,,,,,,,,,,,,,57.66758494031221,Y,0
20419,54101,2758.0,41.7,64450.0,29360.0,182.0,1575.0,6.598984771573604,,,,,,,,,,,,,,57.10659898477157,Y,0
20423,54106,4941.0,39.7,55976.0,23478.0,411.0,2726.0,8.318154219793565,,,,,,,,,,,,,,55.17101801254807,Y,0
20424,54107,3736.0,34.8,55231.0,23778.0,441.0,1989.0,11.80406852248394,,,,,,,,,,,,,,53.238758029978584,Y,0
20425,54110,5390.0,37.0,61597.0,25551.0,142.0,2990.0,2.6345083487940633,,,,,,,,,,,,,,55.473098330241186,Y,0
20427,54112,2189.0,38.7,48491.0,23291.0,183.0,1173.0,8.359981726815898,,,,,,,,,,,,,,53.58611238008223,Y,0
20428,54113,3337.0,39.4,68773.0,28555.0,7.0,1804.0,0.2097692538207971,,,,,,,,,,,,,,54.06053341324543,Y,0
20435,54123,230.0,41.9,63224.0,24372.0,14.0,128.0,6.086956521739131,,,,,,,,,,,,,,55.65217391304348,Y,0
20436,54124,3843.0,44.0,42969.0,21835.0,532.0,2149.0,13.843351548269581,,,,,,,,,,,,,,55.919854280510016,Y,0
20438,54126,3797.0,37.5,64943.0,24964.0,343.0,2188.0,9.033447458519884,,,,,,,,,,,,,,57.624440347642874,Y,0
20439,54127,34.0,43.5,50357.0,20603.0,3.0,23.0,8.823529411764707,,,,,,,,,,,,,,67.6470588235294,Y,0
20441,54129,3161.0,43.4,53616.0,25955.0,174.0,1709.0,5.504587155963303,,,,,,,,,,,,,,54.06516925023727,Y,0
20442,54130,25315.0,35.6,60443.0,27289.0,1881.0,14743.0,7.430377246691685,,,,,,,,,,,,,,58.238198696425044,Y,0
20447,54139,3140.0,42.0,51900.0,23078.0,275.0,1722.0,8.757961783439491,,,,,,,,,,,,,,54.84076433121019,Y,0
20448,54140,8764.0,39.3,58247.0,26309.0,571.0,5048.0,6.515289821999088,,,,,,,,,,,,,,57.59926973984482,Y,0
20449,54141,2561.0,39.5,91250.0,33400.0,140.0,1567.0,5.4666146036704415,,,,,,,,,,,,,,61.18703631393987,Y,0
20454,54153,7228.0,43.8,46364.0,23682.0,806.0,3743.0,11.151079136690647,,,,,,,,,,,,,,51.784726065301605,Y,0
20455,54154,5568.0,41.2,42233.0,24959.0,715.0,3224.0,12.841235632183908,,,,,,,,,,,,,,57.90229885057471,Y,0
20456,54155,6327.0,38.7,65000.0,32066.0,706.0,3065.0,11.158526948000633,,,,,,,,,,,,,,48.44318002212739,Y,0
20458,54157,6188.0,40.9,50327.0,23354.0,681.0,3146.0,11.005171299288946,,,,,,,,,,,,,,50.84033613445378,Y,0
20460,54160,216.0,41.4,55833.0,24295.0,6.0,144.0,2.7777777777777777,,,,,,,,,,,,,,66.66666666666667,Y,0
20462,54162,8715.0,39.1,58311.0,26209.0,601.0,4846.0,6.896156052782559,,,,,,,,,,,,,,55.60527825588066,Y,0
20463,54165,7697.0,39.7,58058.0,26288.0,630.0,4395.0,8.185007145641158,,,,,,,,,,,,,,57.100168896972846,Y,0
20466,54170,3442.0,41.7,60128.0,26939.0,247.0,1881.0,7.176060429982568,,,,,,,,,,,,,,54.64846019755956,Y,0
20467,54171,3465.0,40.1,82378.0,33403.0,276.0,2169.0,7.965367965367966,,,,,,,,,,,,,,62.5974025974026,Y,0
20468,54173,3980.0,42.5,82877.0,38692.0,33.0,2352.0,0.8291457286432161,,,,,,,,,,,,,,59.095477386934675,Y,0
20472,54180,2993.0,33.8,71400.0,27922.0,119.0,1742.0,3.9759438690277316,,,,,,,,,,,,,,58.20247243568326,Y,0
20475,54204,1680.0,42.2,58056.0,27863.0,219.0,939.0,13.035714285714286,,,,,,,,,,,,,,55.892857142857146,Y,0
20476,54205,2203.0,42.8,60625.0,26186.0,124.0,1249.0,5.628688152519292,,,,,,,,,,,,,,56.69541534271448,Y,0
20477,54207,190.0,38.9,65208.0,28955.0,0.0,135.0,0.0,,,,,,,,,,,,,,71.05263157894737,Y,0
20478,54208,6299.0,39.8,61381.0,26559.0,530.0,3594.0,8.41403397364661,,,,,,,,,,,,,,57.05667566280362,Y,0
20483,54213,1376.0,36.4,51400.0,21656.0,227.0,817.0,16.497093023255815,,,,,,,,,,,,,,59.375,Y,0
20486,54217,7380.0,39.9,63313.0,28023.0,529.0,4082.0,7.168021680216802,,,,,,,,,,,,,,55.31165311653117,Y,0
20488,54227,1578.0,44.0,67650.0,28972.0,65.0,979.0,4.119138149556401,,,,,,,,,,,,,,62.040557667934095,Y,0
20490,54229,4123.0,40.4,68667.0,29538.0,244.0,2268.0,5.9180208585981084,,,,,,,,,,,,,,55.00848896434635,Y,0
20491,54230,4594.0,42.2,61337.0,25995.0,225.0,2571.0,4.897692642577275,,,,,,,,,,,,,,55.96430126251632,Y,0
